origin_location_code,origin_has_hrp,origin_in_gho,asylum_location_code,asylum_has_hrp,asylum_in_gho,population_group,gender,age_range,min_age,max_age,population,reference_period_start,reference_period_end
#country+code+origin,#meta+has_hrp+origin,#meta+in_gho+origin,#country+code+asylum,#meta+has_hrp+asylum,#meta+in_gho+asylum,#population_group+code,#gender+code,#age+range,#age+min,#age+max,#population,#date+start,#date+end
NGA,True,True,UKR,True,True,REF,f,all,None,None,0,2018-01-01,2018-12-31
NGA,True,True,UKR,True,True,REF,m,0-4,0,4,0,2018-01-01,2018-12-31
NGA,True,True,UKR,True,True,REF,m,5-11,5,11,0,2018-01-01,2018-12-31
NGA,True,True,UKR,True,True,REF,m,12-17,12,17,0,2018-01-01,2018-12-31
NGA,True,True,UKR,True,True,REF,m,18-59,18,59,0,2018-01-01,2018-12-31
NGA,True,True,UKR,True,True,REF,m,60+,60,None,0,2018-01-01,2018-12-31
NGA,True,True,UKR,True,True,REF,m,all,None,None,0,2018-01-01,2018-12-31
NGA,True,True,UKR,True,True,REF,all,all,None,None,5,2018-01-01,2018-12-31
NGA,True,True,URY,False,True,ASY,f,0-4,0,4,0,2018-01-01,2018-12-31
NGA,True,True,URY,False,True,ASY,f,5-11,5,11,0,2018-01-01,2018-12-31
NGA,True,True,URY,False,True,ASY,f,12-17,12,17,0,2018-01-01,2018-12-31
NGA,True,True,URY,False,True,ASY,f,18-59,18,59,0,2018-01-01,2018-12-31
NGA,True,True,URY,False,True,ASY,f,60+,60,None,0,2018-01-01,2018-12-31
NGA,True,True,URY,False,True,ASY,f,all,None,None,0,2018-01-01,2018-12-31
NGA,True,True,URY,False,True,ASY,m,0-4,0,4,0,2018-01-01,2018-12-31
NGA,True,True,URY,False,True,ASY,m,5-11,5,11,0,2018-01-01,2018-12-31
NGA,True,True,URY,False,True,ASY,m,12-17,12,17,0,2018-01-01,2018-12-31
NGA,True,True,URY,False,True,ASY,m,18-59,18,59,17,2018-01-01,2018-12-31
NGA,True,True,URY,False,True,ASY,m,60+,60,None,0,2018-01-01,2018-12-31
NGA,True,True,URY,False,True,ASY,m,all,None,None,17,2018-01-01,2018-12-31
NGA,True,True,URY,False,True,ASY,all,all,None,None,17,2018-01-01,2018-12-31
NGA,True,True,URY,False,True,REF,f,0-4,0,4,0,2018-01-01,2018-12-31
NGA,True,True,URY,False,True,REF,f,5-11,5,11,0,2018-01-01,2018-12-31
NGA,True,True,URY,False,True,REF,f,12-17,12,17,0,2018-01-01,2018-12-31
NGA,True,True,URY,False,True,REF,f,18-59,18,59,0,2018-01-01,2018-12-31
NGA,True,True,URY,False,True,REF,f,60+,60,None,0,2018-01-01,2018-12-31
NGA,True,True,URY,False,True,REF,f,all,None,None,0,2018-01-01,2018-12-31
NGA,True,True,URY,False,True,REF,m,0-4,0,4,0,2018-01-01,2018-12-31
NGA,True,True,URY,False,True,REF,m,5-11,5,11,0,2018-01-01,2018-12-31
NGA,True,True,URY,False,True,REF,m,12-17,12,17,0,2018-01-01,2018-12-31
NGA,True,True,URY,False,True,REF,m,18-59,18,59,17,2018-01-01,2018-12-31
NGA,True,True,URY,False,True,REF,m,60+,60,None,0,2018-01-01,2018-12-31
NGA,True,True,URY,False,True,REF,m,all,None,None,17,2018-01-01,2018-12-31
NGA,True,True,URY,False,True,REF,all,all,None,None,17,2018-01-01,2018-12-31
NGA,True,True,USA,False,False,ASY,f,0-4,0,4,0,2018-01-01,2018-12-31
NGA,True,True,USA,False,False,ASY,f,5-11,5,11,0,2018-01-01,2018-12-31
NGA,True,True,USA,False,False,ASY,f,12-17,12,17,0,2018-01-01,2018-12-31
NGA,True,True,USA,False,False,ASY,f,18-59,18,59,0,2018-01-01,2018-12-31
NGA,True,True,USA,False,False,ASY,f,60+,60,None,0,2018-01-01,2018-12-31
NGA,True,True,USA,False,False,ASY,f,all,None,None,0,2018-01-01,2018-12-31
NGA,True,True,USA,False,False,ASY,m,0-4,0,4,0,2018-01-01,2018-12-31
NGA,True,True,USA,False,False,ASY,m,5-11,5,11,0,2018-01-01,2018-12-31
NGA,True,True,USA,False,False,ASY,m,12-17,12,17,0,2018-01-01,2018-12-31
NGA,True,True,USA,False,False,ASY,m,18-59,18,59,0,2018-01-01,2018-12-31
NGA,True,True,USA,False,False,ASY,m,60+,60,None,0,2018-01-01,2018-12-31
NGA,True,True,USA,False,False,ASY,m,all,None,None,0,2018-01-01,2018-12-31
NGA,True,True,USA,False,False,ASY,all,all,None,None,8685,2018-01-01,2018-12-31
NGA,True,True,USA,False,False,REF,f,0-4,0,4,0,2018-01-01,2018-12-31
NGA,True,True,USA,False,False,REF,f,5-11,5,11,0,2018-01-01,2018-12-31
NGA,True,True,USA,False,False,REF,f,12-17,12,17,0,2018-01-01,2018-12-31
NGA,True,True,USA,False,False,REF,f,18-59,18,59,0,2018-01-01,2018-12-31
NGA,True,True,USA,False,False,REF,f,60+,60,None,0,2018-01-01,2018-12-31
NGA,True,True,USA,False,False,REF,f,all,None,None,0,2018-01-01,2018-12-31
NGA,True,True,USA,False,False,REF,m,0-4,0,4,0,2018-01-01,2018-12-31
NGA,True,True,USA,False,False,REF,m,5-11,5,11,0,2018-01-01,2018-12-31
NGA,True,True,USA,False,False,REF,m,12-17,12,17,0,2018-01-01,2018-12-31
NGA,True,True,USA,False,False,REF,m,18-59,18,59,0,2018-01-01,2018-12-31
NGA,True,True,USA,False,False,REF,m,60+,60,None,0,2018-01-01,2018-12-31
NGA,True,True,USA,False,False,REF,m,all,None,None,0,2018-01-01,2018-12-31
NGA,True,True,USA,False,False,REF,all,all,None,None,1703,2018-01-01,2018-12-31
NGA,True,True,VEN,True,True,REF,f,0-4,0,4,0,2018-01-01,2018-12-31
NGA,True,True,VEN,True,True,REF,f,5-11,5,11,0,2018-01-01,2018-12-31
NGA,True,True,VEN,True,True,REF,f,12-17,12,17,0,2018-01-01,2018-12-31
NGA,True,True,VEN,True,True,REF,f,18-59,18,59,0,2018-01-01,2018-12-31
NGA,True,True,VEN,True,True,REF,f,60+,60,None,0,2018-01-01,2018-12-31
NGA,True,True,VEN,True,True,REF,f,all,None,None,0,2018-01-01,2018-12-31
NGA,True,True,VEN,True,True,REF,m,0-4,0,4,0,2018-01-01,2018-12-31
NGA,True,True,VEN,True,True,REF,m,5-11,5,11,0,2018-01-01,2018-12-31
NGA,True,True,VEN,True,True,REF,m,12-17,12,17,0,2018-01-01,2018-12-31
NGA,True,True,VEN,True,True,REF,m,18-59,18,59,7,2018-01-01,2018-12-31
NGA,True,True,VEN,True,True,REF,m,60+,60,None,0,2018-01-01,2018-12-31
NGA,True,True,VEN,True,True,REF,m,all,None,None,7,2018-01-01,2018-12-31
NGA,True,True,VEN,True,True,REF,all,all,None,None,7,2018-01-01,2018-12-31
NGA,True,True,ZAF,False,False,ASY,f,0-4,0,4,0,2018-01-01,2018-12-31
NGA,True,True,ZAF,False,False,ASY,f,5-11,5,11,0,2018-01-01,2018-12-31
NGA,True,True,ZAF,False,False,ASY,f,12-17,12,17,0,2018-01-01,2018-12-31
NGA,True,True,ZAF,False,False,ASY,f,18-59,18,59,0,2018-01-01,2018-12-31
NGA,True,True,ZAF,False,False,ASY,f,60+,60,None,0,2018-01-01,2018-12-31
NGA,True,True,ZAF,False,False,ASY,f,all,None,None,0,2018-01-01,2018-12-31
NGA,True,True,ZAF,False,False,ASY,m,0-4,0,4,0,2018-01-01,2018-12-31
NGA,True,True,ZAF,False,False,ASY,m,5-11,5,11,0,2018-01-01,2018-12-31
NGA,True,True,ZAF,False,False,ASY,m,12-17,12,17,0,2018-01-01,2018-12-31
NGA,True,True,ZAF,False,False,ASY,m,18-59,18,59,0,2018-01-01,2018-12-31
NGA,True,True,ZAF,False,False,ASY,m,60+,60,None,0,2018-01-01,2018-12-31
NGA,True,True,ZAF,False,False,ASY,m,all,None,None,0,2018-01-01,2018-12-31
NGA,True,True,ZAF,False,False,ASY,all,all,None,None,7763,2018-01-01,2018-12-31
NGA,True,True,ZMB,False,True,ASY,f,0-4,0,4,0,2018-01-01,2018-12-31
NGA,True,True,ZMB,False,True,ASY,f,5-11,5,11,0,2018-01-01,2018-12-31
NGA,True,True,ZMB,False,True,ASY,f,12-17,12,17,0,2018-01-01,2018-12-31
NGA,True,True,ZMB,False,True,ASY,f,18-59,18,59,0,2018-01-01,2018-12-31
NGA,True,True,ZMB,False,True,ASY,f,60+,60,None,0,2018-01-01,2018-12-31
NGA,True,True,ZMB,False,True,ASY,f,all,None,None,0,2018-01-01,2018-12-31
NGA,True,True,ZMB,False,True,ASY,m,0-4,0,4,0,2018-01-01,2018-12-31
NGA,True,True,ZMB,False,True,ASY,m,5-11,5,11,5,2018-01-01,2018-12-31
NGA,True,True,ZMB,False,True,ASY,m,12-17,12,17,0,2018-01-01,2018-12-31
NGA,True,True,ZMB,False,True,ASY,m,18-59,18,59,0,2018-01-01,2018-12-31
NGA,True,True,ZMB,False,True,ASY,m,60+,60,None,0,2018-01-01,2018-12-31
NGA,True,True,ZMB,False,True,ASY,m,all,None,None,5,2018-01-01,2018-12-31
NGA,True,True,ZMB,False,True,ASY,all,all,None,None,5,2018-01-01,2018-12-31
PSE,False,True,NGA,True,True,REF,f,0-4,0,4,0,2018-01-01,2018-12-31
PSE,False,True,NGA,True,True,REF,f,5-11,5,11,0,2018-01-01,2018-12-31
PSE,False,True,NGA,True,True,REF,f,12-17,12,17,0,2018-01-01,2018-12-31
PSE,False,True,NGA,True,True,REF,f,18-59,18,59,5,2018-01-01,2018-12-31
PSE,False,True,NGA,True,True,REF,f,60+,60,None,0,2018-01-01,2018-12-31
PSE,False,True,NGA,True,True,REF,f,all,None,None,5,2018-01-01,2018-12-31
PSE,False,True,NGA,True,True,REF,m,0-4,0,4,0,2018-01-01,2018-12-31
PSE,False,True,NGA,True,True,REF,m,5-11,5,11,0,2018-01-01,2018-12-31
PSE,False,True,NGA,True,True,REF,m,12-17,12,17,0,2018-01-01,2018-12-31
PSE,False,True,NGA,True,True,REF,m,18-59,18,59,5,2018-01-01,2018-12-31
PSE,False,True,NGA,True,True,REF,m,60+,60,None,0,2018-01-01,2018-12-31
PSE,False,True,NGA,True,True,REF,m,all,None,None,5,2018-01-01,2018-12-31
PSE,False,True,NGA,True,True,REF,all,all,None,None,10,2018-01-01,2018-12-31
SDN,True,True,NGA,True,True,ASY,f,0-4,0,4,0,2018-01-01,2018-12-31
SDN,True,True,NGA,True,True,ASY,f,5-11,5,11,0,2018-01-01,2018-12-31
SDN,True,True,NGA,True,True,ASY,f,12-17,12,17,0,2018-01-01,2018-12-31
SDN,True,True,NGA,True,True,ASY,f,18-59,18,59,5,2018-01-01,2018-12-31
SDN,True,True,NGA,True,True,ASY,f,60+,60,None,0,2018-01-01,2018-12-31
SDN,True,True,NGA,True,True,ASY,f,all,None,None,5,2018-01-01,2018-12-31
SDN,True,True,NGA,True,True,ASY,m,0-4,0,4,0,2018-01-01,2018-12-31
SDN,True,True,NGA,True,True,ASY,m,5-11,5,11,0,2018-01-01,2018-12-31
SDN,True,True,NGA,True,True,ASY,m,12-17,12,17,0,2018-01-01,2018-12-31
SDN,True,True,NGA,True,True,ASY,m,18-59,18,59,0,2018-01-01,2018-12-31
SDN,True,True,NGA,True,True,ASY,m,60+,60,None,0,2018-01-01,2018-12-31
SDN,True,True,NGA,True,True,ASY,m,all,None,None,0,2018-01-01,2018-12-31
SDN,True,True,NGA,True,True,ASY,all,all,None,None,5,2018-01-01,2018-12-31
SDN,True,True,NGA,True,True,REF,f,0-4,0,4,0,2018-01-01,2018-12-31
SDN,True,True,NGA,True,True,REF,f,5-11,5,11,7,2018-01-01,2018-12-31
SDN,True,True,NGA,True,True,REF,f,12-17,12,17,0,2018-01-01,2018-12-31
SDN,True,True,NGA,True,True,REF,f,18-59,18,59,5,2018-01-01,2018-12-31
SDN,True,True,NGA,True,True,REF,f,60+,60,None,0,2018-01-01,2018-12-31
SDN,True,True,NGA,True,True,REF,f,all,None,None,12,2018-01-01,2018-12-31
SDN,True,True,NGA,True,True,REF,m,0-4,0,4,5,2018-01-01,2018-12-31
SDN,True,True,NGA,True,True,REF,m,5-11,5,11,5,2018-01-01,2018-12-31
SDN,True,True,NGA,True,True,REF,m,12-17,12,17,0,2018-01-01,2018-12-31
SDN,True,True,NGA,True,True,REF,m,18-59,18,59,27,2018-01-01,2018-12-31
SDN,True,True,NGA,True,True,REF,m,60+,60,None,0,2018-01-01,2018-12-31
SDN,True,True,NGA,True,True,REF,m,all,None,None,37,2018-01-01,2018-12-31
SDN,True,True,NGA,True,True,REF,all,all,None,None,49,2018-01-01,2018-12-31
SLE,False,False,NGA,True,True,ASY,f,0-4,0,4,0,2018-01-01,2018-12-31
SLE,False,False,NGA,True,True,ASY,f,5-11,5,11,0,2018-01-01,2018-12-31
SLE,False,False,NGA,True,True,ASY,f,12-17,12,17,0,2018-01-01,2018-12-31
SLE,False,False,NGA,True,True,ASY,f,18-59,18,59,5,2018-01-01,2018-12-31
SLE,False,False,NGA,True,True,ASY,f,60+,60,None,0,2018-01-01,2018-12-31
SLE,False,False,NGA,True,True,ASY,f,all,None,None,5,2018-01-01,2018-12-31
SLE,False,False,NGA,True,True,ASY,m,0-4,0,4,0,2018-01-01,2018-12-31
SLE,False,False,NGA,True,True,ASY,m,5-11,5,11,0,2018-01-01,2018-12-31
SLE,False,False,NGA,True,True,ASY,m,12-17,12,17,0,2018-01-01,2018-12-31
SLE,False,False,NGA,True,True,ASY,m,18-59,18,59,0,2018-01-01,2018-12-31
SLE,False,False,NGA,True,True,ASY,m,60+,60,None,0,2018-01-01,2018-12-31
SLE,False,False,NGA,True,True,ASY,m,all,None,None,0,2018-01-01,2018-12-31
SLE,False,False,NGA,True,True,ASY,all,all,None,None,5,2018-01-01,2018-12-31
SLE,False,False,NGA,True,True,REF,f,0-4,0,4,0,2018-01-01,2018-12-31
SLE,False,False,NGA,True,True,REF,f,5-11,5,11,0,2018-01-01,2018-12-31
SLE,False,False,NGA,True,True,REF,f,12-17,12,17,0,2018-01-01,2018-12-31
SLE,False,False,NGA,True,True,REF,f,18-59,18,59,12,2018-01-01,2018-12-31
SLE,False,False,NGA,True,True,REF,f,60+,60,None,0,2018-01-01,2018-12-31
SLE,False,False,NGA,True,True,REF,f,all,None,None,12,2018-01-01,2018-12-31
SLE,False,False,NGA,True,True,REF,m,0-4,0,4,0,2018-01-01,2018-12-31
SLE,False,False,NGA,True,True,REF,m,5-11,5,11,0,2018-01-01,2018-12-31
SLE,False,False,NGA,True,True,REF,m,12-17,12,17,0,2018-01-01,2018-12-31
SLE,False,False,NGA,True,True,REF,m,18-59,18,59,9,2018-01-01,2018-12-31
SLE,False,False,NGA,True,True,REF,m,60+,60,None,0,2018-01-01,2018-12-31
SLE,False,False,NGA,True,True,REF,m,all,None,None,9,2018-01-01,2018-12-31
SLE,False,False,NGA,True,True,REF,all,all,None,None,21,2018-01-01,2018-12-31
SYR,True,True,NGA,True,True,ASY,f,0-4,0,4,0,2018-01-01,2018-12-31
SYR,True,True,NGA,True,True,ASY,f,5-11,5,11,5,2018-01-01,2018-12-31
SYR,True,True,NGA,True,True,ASY,f,12-17,12,17,0,2018-01-01,2018-12-31
SYR,True,True,NGA,True,True,ASY,f,18-59,18,59,10,2018-01-01,2018-12-31
SYR,True,True,NGA,True,True,ASY,f,60+,60,None,0,2018-01-01,2018-12-31
SYR,True,True,NGA,True,True,ASY,f,all,None,None,15,2018-01-01,2018-12-31
SYR,True,True,NGA,True,True,ASY,m,0-4,0,4,6,2018-01-01,2018-12-31
SYR,True,True,NGA,True,True,ASY,m,5-11,5,11,0,2018-01-01,2018-12-31
SYR,True,True,NGA,True,True,ASY,m,12-17,12,17,0,2018-01-01,2018-12-31
SYR,True,True,NGA,True,True,ASY,m,18-59,18,59,54,2018-01-01,2018-12-31
SYR,True,True,NGA,True,True,ASY,m,60+,60,None,0,2018-01-01,2018-12-31
SYR,True,True,NGA,True,True,ASY,m,all,None,None,60,2018-01-01,2018-12-31
SYR,True,True,NGA,True,True,ASY,all,all,None,None,75,2018-01-01,2018-12-31
SYR,True,True,NGA,True,True,REF,f,0-4,0,4,0,2018-01-01,2018-12-31
SYR,True,True,NGA,True,True,REF,f,5-11,5,11,9,2018-01-01,2018-12-31
SYR,True,True,NGA,True,True,REF,f,12-17,12,17,0,2018-01-01,2018-12-31
SYR,True,True,NGA,True,True,REF,f,18-59,18,59,25,2018-01-01,2018-12-31
SYR,True,True,NGA,True,True,REF,f,60+,60,None,0,2018-01-01,2018-12-31
SYR,True,True,NGA,True,True,REF,f,all,None,None,34,2018-01-01,2018-12-31
SYR,True,True,NGA,True,True,REF,m,0-4,0,4,5,2018-01-01,2018-12-31
SYR,True,True,NGA,True,True,REF,m,5-11,5,11,9,2018-01-01,2018-12-31
SYR,True,True,NGA,True,True,REF,m,12-17,12,17,0,2018-01-01,2018-12-31
SYR,True,True,NGA,True,True,REF,m,18-59,18,59,168,2018-01-01,2018-12-31
SYR,True,True,NGA,True,True,REF,m,60+,60,None,8,2018-01-01,2018-12-31
SYR,True,True,NGA,True,True,REF,m,all,None,None,190,2018-01-01,2018-12-31
SYR,True,True,NGA,True,True,REF,all,all,None,None,224,2018-01-01,2018-12-31
TCD,True,True,NGA,True,True,ASY,f,0-4,0,4,0,2018-01-01,2018-12-31
TCD,True,True,NGA,True,True,ASY,f,5-11,5,11,8,2018-01-01,2018-12-31
TCD,True,True,NGA,True,True,ASY,f,12-17,12,17,0,2018-01-01,2018-12-31
TCD,True,True,NGA,True,True,ASY,f,18-59,18,59,6,2018-01-01,2018-12-31
TCD,True,True,NGA,True,True,ASY,f,60+,60,None,0,2018-01-01,2018-12-31
TCD,True,True,NGA,True,True,ASY,f,all,None,None,14,2018-01-01,2018-12-31
TCD,True,True,NGA,True,True,ASY,m,0-4,0,4,6,2018-01-01,2018-12-31
TCD,True,True,NGA,True,True,ASY,m,5-11,5,11,0,2018-01-01,2018-12-31
TCD,True,True,NGA,True,True,ASY,m,12-17,12,17,0,2018-01-01,2018-12-31
TCD,True,True,NGA,True,True,ASY,m,18-59,18,59,15,2018-01-01,2018-12-31
TCD,True,True,NGA,True,True,ASY,m,60+,60,None,0,2018-01-01,2018-12-31
TCD,True,True,NGA,True,True,ASY,m,all,None,None,21,2018-01-01,2018-12-31
TCD,True,True,NGA,True,True,ASY,all,all,None,None,35,2018-01-01,2018-12-31
TCD,True,True,NGA,True,True,REF,f,0-4,0,4,5,2018-01-01,2018-12-31
TCD,True,True,NGA,True,True,REF,f,5-11,5,11,5,2018-01-01,2018-12-31
TCD,True,True,NGA,True,True,REF,f,12-17,12,17,6,2018-01-01,2018-12-31
TCD,True,True,NGA,True,True,REF,f,18-59,18,59,21,2018-01-01,2018-12-31
TCD,True,True,NGA,True,True,REF,f,60+,60,None,0,2018-01-01,2018-12-31
TCD,True,True,NGA,True,True,REF,f,all,None,None,37,2018-01-01,2018-12-31
TCD,True,True,NGA,True,True,REF,m,0-4,0,4,5,2018-01-01,2018-12-31
TCD,True,True,NGA,True,True,REF,m,5-11,5,11,6,2018-01-01,2018-12-31
TCD,True,True,NGA,True,True,REF,m,12-17,12,17,6,2018-01-01,2018-12-31
TCD,True,True,NGA,True,True,REF,m,18-59,18,59,33,2018-01-01,2018-12-31
TCD,True,True,NGA,True,True,REF,m,60+,60,None,0,2018-01-01,2018-12-31
TCD,True,True,NGA,True,True,REF,m,all,None,None,50,2018-01-01,2018-12-31
TCD,True,True,NGA,True,True,REF,all,all,None,None,87,2018-01-01,2018-12-31
TGO,False,False,NGA,True,True,ASY,f,0-4,0,4,0,2018-01-01,2018-12-31
TGO,False,False,NGA,True,True,ASY,f,5-11,5,11,0,2018-01-01,2018-12-31
TGO,False,False,NGA,True,True,ASY,f,12-17,12,17,0,2018-01-01,2018-12-31
TGO,False,False,NGA,True,True,ASY,f,18-59,18,59,5,2018-01-01,2018-12-31
TGO,False,False,NGA,True,True,ASY,f,60+,60,None,0,2018-01-01,2018-12-31
TGO,False,False,NGA,True,True,ASY,f,all,None,None,5,2018-01-01,2018-12-31
TGO,False,False,NGA,True,True,ASY,m,0-4,0,4,0,2018-01-01,2018-12-31
TGO,False,False,NGA,True,True,ASY,m,5-11,5,11,0,2018-01-01,2018-12-31
TGO,False,False,NGA,True,True,ASY,m,12-17,12,17,0,2018-01-01,2018-12-31
TGO,False,False,NGA,True,True,ASY,m,18-59,18,59,17,2018-01-01,2018-12-31
TGO,False,False,NGA,True,True,ASY,m,60+,60,None,0,2018-01-01,2018-12-31
TGO,False,False,NGA,True,True,ASY,m,all,None,None,17,2018-01-01,2018-12-31
TGO,False,False,NGA,True,True,ASY,all,all,None,None,22,2018-01-01,2018-12-31
TGO,False,False,NGA,True,True,REF,f,0-4,0,4,0,2018-01-01,2018-12-31
TGO,False,False,NGA,True,True,REF,f,5-11,5,11,0,2018-01-01,2018-12-31
TGO,False,False,NGA,True,True,REF,f,12-17,12,17,0,2018-01-01,2018-12-31
TGO,False,False,NGA,True,True,REF,f,18-59,18,59,6,2018-01-01,2018-12-31
TGO,False,False,NGA,True,True,REF,f,60+,60,None,0,2018-01-01,2018-12-31
TGO,False,False,NGA,True,True,REF,f,all,None,None,6,2018-01-01,2018-12-31
TGO,False,False,NGA,True,True,REF,m,0-4,0,4,7,2018-01-01,2018-12-31
TGO,False,False,NGA,True,True,REF,m,5-11,5,11,0,2018-01-01,2018-12-31
TGO,False,False,NGA,True,True,REF,m,12-17,12,17,0,2018-01-01,2018-12-31
TGO,False,False,NGA,True,True,REF,m,18-59,18,59,7,2018-01-01,2018-12-31
TGO,False,False,NGA,True,True,REF,m,60+,60,None,0,2018-01-01,2018-12-31
TGO,False,False,NGA,True,True,REF,m,all,None,None,14,2018-01-01,2018-12-31
TGO,False,False,NGA,True,True,REF,all,all,None,None,20,2018-01-01,2018-12-31
TUR,False,True,NGA,True,True,ASY,f,0-4,0,4,0,2018-01-01,2018-12-31
TUR,False,True,NGA,True,True,ASY,f,5-11,5,11,6,2018-01-01,2018-12-31
TUR,False,True,NGA,True,True,ASY,f,12-17,12,17,0,2018-01-01,2018-12-31
TUR,False,True,NGA,True,True,ASY,f,18-59,18,59,6,2018-01-01,2018-12-31
TUR,False,True,NGA,True,True,ASY,f,60+,60,None,0,2018-01-01,2018-12-31
TUR,False,True,NGA,True,True,ASY,f,all,None,None,12,2018-01-01,2018-12-31
TUR,False,True,NGA,True,True,ASY,m,0-4,0,4,0,2018-01-01,2018-12-31
TUR,False,True,NGA,True,True,ASY,m,5-11,5,11,5,2018-01-01,2018-12-31
TUR,False,True,NGA,True,True,ASY,m,12-17,12,17,5,2018-01-01,2018-12-31
TUR,False,True,NGA,True,True,ASY,m,18-59,18,59,10,2018-01-01,2018-12-31
TUR,False,True,NGA,True,True,ASY,m,60+,60,None,0,2018-01-01,2018-12-31
TUR,False,True,NGA,True,True,ASY,m,all,None,None,20,2018-01-01,2018-12-31
TUR,False,True,NGA,True,True,ASY,all,all,None,None,32,2018-01-01,2018-12-31
TUR,False,True,NGA,True,True,REF,f,0-4,0,4,16,2018-01-01,2018-12-31
TUR,False,True,NGA,True,True,REF,f,5-11,5,11,14,2018-01-01,2018-12-31
TUR,False,True,NGA,True,True,REF,f,12-17,12,17,5,2018-01-01,2018-12-31
TUR,False,True,NGA,True,True,REF,f,18-59,18,59,45,2018-01-01,2018-12-31
TUR,False,True,NGA,True,True,REF,f,60+,60,None,0,2018-01-01,2018-12-31
TUR,False,True,NGA,True,True,REF,f,all,None,None,80,2018-01-01,2018-12-31
TUR,False,True,NGA,True,True,REF,m,0-4,0,4,21,2018-01-01,2018-12-31
TUR,False,True,NGA,True,True,REF,m,5-11,5,11,18,2018-01-01,2018-12-31
TUR,False,True,NGA,True,True,REF,m,12-17,12,17,0,2018-01-01,2018-12-31
TUR,False,True,NGA,True,True,REF,m,18-59,18,59,43,2018-01-01,2018-12-31
TUR,False,True,NGA,True,True,REF,m,60+,60,None,0,2018-01-01,2018-12-31
TUR,False,True,NGA,True,True,REF,m,all,None,None,82,2018-01-01,2018-12-31
TUR,False,True,NGA,True,True,REF,all,all,None,None,162,2018-01-01,2018-12-31
AFG,True,True,NGA,True,True,REF,f,0-4,0,4,0,2019-01-01,2019-12-31
AFG,True,True,NGA,True,True,REF,f,5-11,5,11,0,2019-01-01,2019-12-31
AFG,True,True,NGA,True,True,REF,f,12-17,12,17,0,2019-01-01,2019-12-31
